order_id,product_name,category,quantity,unit_price,order_date
ORD00121,Lettuce,Produce,1,2.29,2025-07-04
ORD00122,Creamer,Breakfast,1,3.29,2025-08-10
ORD00122,Orange Juice,Beverages,1,4.49,2025-08-10
ORD00122,Coffee Filters,Breakfast,1,2.49,2025-08-10
ORD00122,Coffee Beans,Beverages,2,8.99,2025-08-10
ORD00122,Basil,Produce,1,2.19,2025-08-10
ORD00122,Bread,Breakfast,1,2.99,2025-08-10
ORD00123,Bananas,Produce,1,1.79,2025-12-03
ORD00123,Cereal,Breakfast,1,4.29,2025-12-03
ORD00123,Eggs,Breakfast,2,3.49,2025-12-03
ORD00124,Marinara Sauce,Pasta,1,3.49,2025-01-29
ORD00124,Spaghetti,Pasta,2,1.79,2025-01-29
ORD00124,Lettuce,Produce,1,2.29,2025-01-29
ORD00124,ground beef,Meat,1,6.49,2025-01-29
ORD00125,Pretzels,Snacks,1,3.49,2025-02-07
ORD00126,Milk,Breakfast,1,3.19,2025-02-09
ORD00126,Toilet Paper,Personal Care,1,8.99,2025-02-09
ORD00127,Coffee Filters,Breakfast,1,2.49,2025-12-24
ORD00127,Eggs,Breakfast,1,3.49,2025-12-24
ORD00127,Bacon,Breakfast,1,5.99,2025-12-24
ORD00128,Burger Buns,Bakery,1,2.79,2025-04-02
ORD00128,Ketchup,Condiments,1,2.99,2025-04-02
ORD00129,Charcoal,Outdoor,1,7.99,2025-03-10
ORD00129,Dish Soap,Cleaning,1,3.29,2025-03-10
ORD00129,Burger Buns,Bakery,1,2.79,2025-03-10
ORD00129,Mustard,Condiments,2,2.29,2025-03-10
ORD00129,Ground Beef,Meat,1,6.49,2025-03-10
ORD00130,Dish Soap,Cleaning,1,3.29,2025-07-19
ORD00130,Burger Buns,Bakery,1,2.79,2025-07-19
ORD00130,Potato Chips,Snacks,2,3.99,2025-07-19
ORD00131,Burger Buns,Bakery,1,2.79,2025-09-16
ORD00131,Pretzels,Snacks,3,3.49,2025-09-16
ORD00131,Potato Chips,Snacks,1,3.99,2025-09-16
ORD00132,Avocado,Produce,1,1.29,2025-06-05
ORD00132,Toilet Paper,Personal Care,3,8.99,2025-06-05
ORD00132,Sour Cream,Dairy,1,2.29,2025-06-05
ORD00132,Bananas,Produce,2,1.79,2025-06-05
ORD00132,Shredded Cheese,Dairy,1,4.29,2025-06-05
ORD00132,Soap,Personal Care,1,2.99,2025-06-05
ORD00133,Coffee Beans,Beverages,2,8.99,2025-04-06
ORD00133,Tortillas,Mexican,2,2.99,2025-04-06
ORD00133,Eggs,Breakfast,2,3.49,2025-04-06
ORD00134,Avocado,Produce,1,1.29,2025-06-08
ORD00134,Lime,Produce,1,0.59,2025-06-08
ORD00134,Sour Cream,Dairy,1,2.29,2025-06-08
ORD00134,Tortillas,Mexican,1,2.99,2025-06-08
ORD00134,Ground Beef,Meat,1,6.49,2025-06-08
ORD00135,Paper Towels,Cleaning,2,5.49,2025-11-22
ORD00135,Dish Soap,Cleaning,1,3.29,2025-11-22
ORD00135,Laundry Detergent,Cleaning,1,8.99,2025-11-22
ORD00135,Sponges,Cleaning,1,2.49,2025-11-22
ORD00135,Trash Bags,Cleaning,1,6.49,2025-11-22
ORD00136,Spaghetti,Pasta,1,1.79,2025-03-17
ORD00136,Potato Chips,Snacks,1,3.99,2025-03-17
ORD00136,Ground Beef,Meat,1,6.49,2025-03-17
ORD00137,Bottled Water,Beverages,1,4.49,2025-12-04
ORD00138,Salsa,Mexican,1,3.49,2025-02-06
ORD00138,Ground Beef,Meat,3,6.49,2025-02-06
ORD00139,Avocado,Produce,1,1.29,2025-09-10
ORD00139,Toilet Paper,Personal Care,1,8.99,2025-09-10
ORD00139, Bananas ,Produce,2,1.79,2025-09-10
ORD00139,Mustard,Condiments,1,2.29,2025-09-10
ORD00139,Tomatoes,Produce,1,2.99,2025-09-10
ORD00140,Soda,Beverages,3,4.99,2025-02-04
ORD00141,Toothpaste,Personal Care,1,3.29,2025-06-18
ORD00141,Toilet Paper,Personal Care,1,8.99,2025-06-18
ORD00141,Baby Wipes,Baby,1,6.99,2025-06-18
ORD00141,apples,Produce,1,3.99,2025-06-18
ORD00141,Soap,Personal Care,2,2.99,2025-06-18
ORD00142,Dish Soap,Cleaning,1,3.29,2025-02-12
ORD00142,Soda,Beverages,3,4.99,2025-02-12
ORD00142,Candy,Snacks,1,2.49,2025-02-12
ORD00142,Cookies,Snacks,1,3.99,2025-02-12
ORD00142,Pretzels,Snacks,3,3.49,2025-02-12
ORD00143,Bananas,Produce,3,1.79,2025-04-29
ORD00143,Avocado,Produce,1,1.29,2025-04-29
ORD00143,APPLES,Produce,2,3.99,2025-04-29
ORD00143,Tomatoes,Produce,2,2.99,2025-04-29
ORD00144,Eggs,Breakfast,1,3.49,2025-09-06
ORD00144,LIME,Produce,2,0.59,2025-09-06
ORD00144,Burger Buns,Bakery,1,2.79,2025-09-06
ORD00144,Mustard,Condiments,1,2.29,2025-09-06
ORD00144,Coffee Beans,Beverages,1,8.99,2025-09-06
ORD00145,Parmesan Cheese,Pasta,1,4.99,2025-11-28
ORD00145,Spaghetti,Pasta,1,1.79,2025-11-28
ORD00146,Paper Towels,Cleaning,1,5.49,2025-12-04
ORD00146,Dish Soap,Cleaning,2,3.29,2025-12-04
ORD00146,Lime,Produce,1,0.59,2025-12-04
ORD00146,Laundry Detergent,Cleaning,2,8.99,2025-12-04
ORD00146,Trash Bags,Cleaning,1,6.49,2025-12-04
ORD00147,Soap,Personal Care,1,2.99,2025-04-18
ORD00147,Toothpaste,Personal Care,2,3.29,2025-04-18
ORD00148,Dish Soap,Cleaning,1,3.29,2025-04-30
ORD00148,Shampoo,Personal Care,1,5.99,2025-04-30
ORD00148,Laundry Detergent,Cleaning,1,8.99,2025-04-30
ORD00148,SPONGES,Cleaning,1,2.49,2025-04-30
ORD00148,Ground Beef,Meat,1,6.49,2025-04-30
ORD00149,Bottled Water,Beverages,1,4.49,2025-03-02
ORD00150,Eggs,Breakfast,2,3.49,2025-11-07
ORD00150,Ground Beef,Meat,1,6.49,2025-11-07
ORD00150,Orange Juice,Beverages,1,4.49,2025-11-07
ORD00151,Avocado,Produce,1,1.29,2025-07-15
ORD00151,Bananas,Produce,1,1.79,2025-07-15
ORD00151,Tomatoes,Produce,1,2.99,2025-07-15
ORD00151,Shampoo,Personal Care,1,5.99,2025-07-15
ORD00151,Garlic Bread,Pasta,1,3.29,2025-07-15
ORD00152,Creamer,Breakfast,1,3.29,2025-12-27
ORD00152,Eggs,Breakfast,1,3.49,2025-12-27
ORD00152,Milk,Breakfast,2,3.19,2025-12-27
ORD00152,Butter,Breakfast,2,3.79,2025-12-27
ORD00152,Coffee Beans,Beverages,1,8.99,2025-12-27
ORD00152,Bacon,Breakfast,1,5.99,2025-12-27
ORD00153,Ketchup,Condiments,2,2.99,2025-08-19
ORD00153,Toilet Paper,Personal Care,2,8.99,2025-08-19
ORD00153,Burger Buns,Bakery,1,2.79,2025-08-19
ORD00153,Laundry Detergent,Cleaning,1,8.99,2025-08-19
ORD00153,Ground Beef,Meat,1,6.49,2025-08-19
ORD00154,CHARCOAL,Outdoor,1,7.99,2025-11-11
ORD00154,Eggs,Breakfast,1,3.49,2025-11-11
ORD00154,Soda,Beverages,1,4.99,2025-11-11
ORD00154, Milk ,Breakfast,1,3.19,2025-11-11
ORD00154,Coffee Filters,Breakfast,2,2.49,2025-11-11
ORD00154,Coffee Beans,Beverages,1,8.99,2025-11-11
ORD00154,Garlic Bread,Pasta,2,3.29,2025-11-11
ORD00155,Soda,Beverages,1,4.99,2025-05-07
ORD00155,Bananas,Produce,1,1.79,2025-05-07
ORD00155,Burger Buns,Bakery,2,2.79,2025-05-07
ORD00155,Potato Chips,Snacks,1,3.99,2025-05-07
ORD00155,Ground Beef,Meat,1,6.49,2025-05-07
ORD00156,Paper Towels,Cleaning,1,5.49,2025-06-18
ORD00156,Laundry Detergent,Cleaning,1,8.99,2025-06-18
ORD00157,Charcoal,Outdoor,2,7.99,2025-08-30
ORD00157,MUSTARD,Condiments,2,2.29,2025-08-30
ORD00157,Potato Chips,Snacks,1,3.99,2025-08-30
ORD00157,Ground Beef,Meat,1,6.49,2025-08-30
ORD00158,Tortillas,Mexican,1,2.99,2025-09-05
ORD00158,Salsa,Mexican,2,3.49,2025-09-05
ORD00158,Sour Cream,Dairy,1,2.29,2025-09-05
ORD00158,Ground Beef,Meat,1,6.49,2025-09-05
ORD00159,Parmesan Cheese,Pasta,1,4.99,2025-05-02
ORD00159,Spaghetti,Pasta,3,1.79,2025-05-02
ORD00159,Garlic Bread,Pasta,1,3.29,2025-05-02
ORD00159,Basil,Produce,1,2.19,2025-05-02
ORD00160,Parmesan Cheese,Pasta,1,4.99,2025-10-26
ORD00160,Diapers,Baby,2,19.99,2025-10-26
ORD00160,Toothpaste,Personal Care,2,3.29,2025-10-26
ORD00160,Toilet Paper,Personal Care,2,8.99,2025-10-26
ORD00160,Soap,Personal Care,2,2.99,2025-10-26
ORD00161,Parmesan Cheese,Pasta,2,4.99,2025-01-30
ORD00161, Spaghetti ,Pasta,1,1.79,2025-01-30
ORD00161,Bacon,Breakfast,1,5.99,2025-01-30
ORD00162,Creamer,Breakfast,1,3.29,2025-11-13
ORD00162,Spaghetti,Pasta,2,1.79,2025-11-13
ORD00162,Eggs,Breakfast,3,3.49,2025-11-13
ORD00162,Garlic Bread,Pasta,1,3.29,2025-11-13
ORD00162,Bacon,Breakfast,1,5.99,2025-11-13
ORD00163,Diapers,Baby,1,19.99,2025-10-25
ORD00163,Soda,Beverages,1,4.99,2025-10-25
ORD00163,Baby Wipes,Baby,1,6.99,2025-10-25
ORD00163,Baby Formula,Baby,1,22.99,2025-10-25
ORD00163,Baby Food,Baby,1,4.99,2025-10-25
ORD00163,Coffee Beans,Beverages,1,8.99,2025-10-25
ORD00164,Parmesan Cheese,Pasta,1,4.99,2025-08-20
ORD00164,Spaghetti,Pasta,2,1.79,2025-08-20
ORD00164,Marinara Sauce,Pasta,1,3.49,2025-08-20
ORD00164,Burger Buns,Bakery,1,2.79,2025-08-20
ORD00164,Candy,Snacks,1,2.49,2025-08-20
ORD00165,Trash Bags,Cleaning,2,6.49,2025-04-02
ORD00166,Laundry Detergent,Cleaning,2,8.99,2025-03-17
ORD00166,Charcoal,Outdoor,1,7.99,2025-03-17
ORD00167,Parmesan Cheese,Pasta,1,4.99,2025-11-10
ORD00167,Spaghetti,Pasta,1,1.79,2025-11-10
ORD00167,Avocado,Produce,1,1.29,2025-11-10
ORD00167,Garlic Bread,Pasta,1,3.29,2025-11-10
ORD00167,Basil,Produce,1,2.19,2025-11-10
ORD00168,Tomatoes,Produce,2,2.99,2025-03-23
ORD00168,Lettuce,Produce,1,2.29,2025-03-23
ORD00169,Soda,Beverages,1,4.99,2025-01-20
ORD00169,Sour Cream,Dairy,2,2.29,2025-01-20
ORD00170,Avocado,Produce,1,1.29,2025-01-27
ORD00170,Marinara Sauce,Pasta,1,3.49,2025-01-27
ORD00170,Apples,Produce,1,3.99,2025-01-27
ORD00170,Sponges,Cleaning,1,2.49,2025-01-27
ORD00170,Trash Bags,Cleaning,2,6.49,2025-01-27
ORD00171,Dish Soap,Cleaning,1,3.29,2025-01-31
ORD00171,Spaghetti,Pasta,2,1.79,2025-01-31
ORD00171,Salsa,Mexican,1,3.49,2025-01-31
ORD00171,Sour Cream,Dairy,1,2.29,2025-01-31
ORD00171,Lime,Produce,1,0.59,2025-01-31
ORD00171,Butter,Breakfast,1,3.79,2025-01-31
ORD00171,Shredded Cheese,Dairy,2,4.29,2025-01-31
ORD00171,Sponges,Cleaning,1,2.49,2025-01-31
ORD00172,Salsa,Mexican,2,3.49,2025-11-24
ORD00172,Lime,Produce,1,0.59,2025-11-24
ORD00172,Tomatoes,Produce,1,2.99,2025-11-24
ORD00172,Shredded Cheese,Dairy,2,4.29,2025-11-24
ORD00172,Baby Food,Baby,1,4.99,2025-11-24
ORD00173,Bottled Water,Beverages,2,4.49,2025-02-09
ORD00173,Dish Soap,Cleaning,1,3.29,2025-02-09
ORD00174,Eggs,Breakfast,1,3.49,2025-05-06
ORD00174,Avocado,Produce,1,1.29,2025-05-06
ORD00174,Toothpaste,Personal Care,1,3.29,2025-05-06
ORD00174,Shampoo,Personal Care,1,5.99,2025-05-06
ORD00175,Coffee Beans,Beverages,2,8.99,2025-10-06
ORD00175,Avocado,Produce,1,1.29,2025-10-06
ORD00175,Garlic Bread,Pasta,1,3.29,2025-10-06
ORD00175,Ground Beef,Meat,2,6.49,2025-10-06
ORD00176,Avocado,Produce,2,1.29,2025-03-29
ORD00176,Soda,Beverages,2,4.99,2025-03-29
ORD00176,Bottled Water,Beverages,1,4.49,2025-03-29
ORD00176,TORTILLAS,Mexican,1,2.99,2025-03-29
ORD00176,Orange Juice,Beverages,1,4.49,2025-03-29
ORD00177,Ketchup,Condiments,2,2.99,2025-04-30
ORD00177,Soda,Beverages,2,4.99,2025-04-30
ORD00178,Trash Bags,Cleaning,1,6.49,2025-04-05
ORD00178,Bacon,Breakfast,2,5.99,2025-04-05
ORD00179,Coffee Beans,Beverages,3,8.99,2025-06-22
ORD00180,Burger Buns,Bakery,1,2.79,2025-04-20
ORD00180,Ketchup,Condiments,2,2.99,2025-04-20
ORD00180,Soda,Beverages,1,4.99,2025-04-20
ORD00180,Lime,Produce,2,0.59,2025-04-20
ORD00181,SPONGES,Cleaning,1,2.49,2025-11-22
ORD00182,Creamer,Breakfast,1,3.29,2025-05-27
ORD00182,Butter,Breakfast,2,3.79,2025-05-27
ORD00182,Eggs,Breakfast,1,3.49,2025-05-27
ORD00183, Apples ,Produce,1,3.99,2025-03-07
ORD00183,Tomatoes,Produce,1,2.99,2025-03-07
ORD00183,Lettuce,Produce,1,2.29,2025-03-07
ORD00184,Marinara Sauce,Pasta,1,3.49,2025-08-18
ORD00184,spaghetti,Pasta,1,1.79,2025-08-18
ORD00185,Parmesan Cheese,Pasta,1,4.99,2025-12-21
ORD00185,Spaghetti,Pasta,1,1.79,2025-12-21
ORD00185,Avocado,Produce,1,1.29,2025-12-21
ORD00185,Shampoo,Personal Care,1,5.99,2025-12-21
ORD00185,Basil,Produce,2,2.19,2025-12-21
ORD00185,Ground Beef,Meat,3,6.49,2025-12-21
ORD00186,Diapers,Baby,1,19.99,2025-05-14
ORD00186,Soap,Personal Care,2,2.99,2025-05-14
ORD00186,Salsa,Mexican,1,3.49,2025-05-14
ORD00186,Toilet Paper,Personal Care,1,8.99,2025-05-14
ORD00187,Potato Chips,Snacks,2,3.99,2025-12-14
ORD00187,Soda,Beverages,1,4.99,2025-12-14
ORD00187,Milk,Breakfast,1,3.19,2025-12-14
ORD00187,Butter,Breakfast,1,3.79,2025-12-14
ORD00187,Candy,Snacks,1,2.49,2025-12-14
ORD00187,Pretzels,Snacks,1,3.49,2025-12-14
ORD00188,Soap,Personal Care,1,2.99,2025-07-24
ORD00188,Toothpaste,Personal Care,1,3.29,2025-07-24
ORD00188,Shampoo,Personal Care,1,5.99,2025-07-24
ORD00189,Dish Soap,Cleaning,3,3.29,2025-12-26
ORD00189,Laundry Detergent,Cleaning,1,8.99,2025-12-26
ORD00189,Garlic Bread,Pasta,1,3.29,2025-12-26
ORD00189,Sponges,Cleaning,1,2.49,2025-12-26
ORD00189,Trash Bags,Cleaning,1,6.49,2025-12-26
ORD00190, Spaghetti ,Pasta,1,1.79,2025-02-24
ORD00190,Soda,Beverages,2,4.99,2025-02-24
ORD00190,Milk,Breakfast,1,3.19,2025-02-24
ORD00190,Candy,Snacks,1,2.49,2025-02-24
ORD00190,Cookies,Snacks,1,3.99,2025-02-24
ORD00190,Pretzels,Snacks,1,3.49,2025-02-24
ORD00190,Ground Beef,Meat,1,6.49,2025-02-24
ORD00191,Paper Towels,Cleaning,1,5.49,2025-08-08
ORD00191,Laundry Detergent,Cleaning,1,8.99,2025-08-08
ORD00191,trash bags,Cleaning,1,6.49,2025-08-08
ORD00191,Marinara Sauce,Pasta,1,3.49,2025-08-08
ORD00192,Soda,Beverages,1,4.99,2025-03-03
ORD00192,Potato Chips,Snacks,1,3.99,2025-03-03
ORD00192,Shampoo,Personal Care,2,5.99,2025-03-03
ORD00193,avocado,Produce,1,1.29,2025-06-09
ORD00193,Apples,Produce,1,3.99,2025-06-09
ORD00194,Milk,Breakfast,2,3.19,2025-05-23
ORD00194,Cookies,Snacks,1,3.99,2025-05-23
ORD00194,Potato Chips,Snacks,1,3.99,2025-05-23
ORD00194,Candy,Snacks,2,2.49,2025-05-23
ORD00195,Spaghetti,Pasta,2,1.79,2025-12-23
ORD00195,Toothpaste,Personal Care,1,3.29,2025-12-23
ORD00195,Toilet Paper,Personal Care,1,8.99,2025-12-23
ORD00195,Marinara Sauce,Pasta,1,3.49,2025-12-23
ORD00195,Garlic Bread,Pasta,1,3.29,2025-12-23
ORD00195,Cookies,Snacks,1,3.99,2025-12-23
ORD00195,Basil,Produce,1,2.19,2025-12-23
ORD00196,Burger Buns,Bakery,1,2.79,2025-07-19
ORD00196,Soda,Beverages,2,4.99,2025-07-19
ORD00196,Ground Beef,Meat,1,6.49,2025-07-19
ORD00197,Soda,Beverages,2,4.99,2025-10-29
ORD00197,toilet paper,Personal Care,2,8.99,2025-10-29
ORD00197,Bananas,Produce,1,1.79,2025-10-29
ORD00197,Tomatoes,Produce,1,2.99,2025-10-29
ORD00197,Lettuce,Produce,2,2.29,2025-10-29
ORD00198,Soap,Personal Care,1,2.99,2025-06-08
ORD00198,Shampoo,Personal Care,3,5.99,2025-06-08
ORD00199,Dish Soap,Cleaning,1,3.29,2025-08-08
ORD00200,Burger Buns,Bakery,1,2.79,2025-04-28
ORD00200,Ketchup,Condiments,1,2.99,2025-04-28
ORD00200,Ground Beef,Meat,1,6.49,2025-04-28
ORD00201,Coffee Beans,Beverages,1,8.99,2025-03-04
ORD00201,Diapers,Baby,2,19.99,2025-03-04
ORD00201,Baby Wipes,Baby,2,6.99,2025-03-04
ORD00202,creamer,Breakfast,2,3.29,2025-10-13
ORD00202,Eggs,Breakfast,1,3.49,2025-10-13
ORD00202,Milk,Breakfast,1,3.19,2025-10-13
ORD00202,Coffee Beans,Beverages,2,8.99,2025-10-13
ORD00202,Soap,Personal Care,2,2.99,2025-10-13
ORD00202,Orange Juice,Beverages,1,4.49,2025-10-13
ORD00203,Burger Buns,Bakery,1,2.79,2025-03-13
ORD00204,Laundry Detergent,Cleaning,1,8.99,2025-03-06
ORD00204,Apples,Produce,2,3.99,2025-03-06
ORD00204,Butter,Breakfast,1,3.79,2025-03-06
ORD00205,Parmesan Cheese,Pasta,1,4.99,2025-02-18
ORD00205,Spaghetti,Pasta,1,1.79,2025-02-18
ORD00205,Marinara Sauce,Pasta,1,3.49,2025-02-18
ORD00205,Bananas,Produce,1,1.79,2025-02-18
ORD00205,Apples,Produce,1,3.99,2025-02-18
ORD00205,Basil,Produce,1,2.19,2025-02-18
ORD00206,Butter,Breakfast,2,3.79,2025-06-12
ORD00206,Cookies,Snacks,1,3.99,2025-06-12
ORD00206,Eggs,Breakfast,1,3.49,2025-06-12
ORD00206,Bacon,Breakfast,1,5.99,2025-06-12
ORD00207,Salsa,Mexican,1,3.49,2025-09-07
ORD00207,Lime,Produce,1,0.59,2025-09-07
ORD00207,Sour Cream,Dairy,1,2.29,2025-09-07
ORD00207,Shredded Cheese,Dairy,1,4.29,2025-09-07
ORD00207,Tortillas,Mexican,1,2.99,2025-09-07
ORD00207,Ground Beef,Meat,1,6.49,2025-09-07
ORD00208,Sponges,Cleaning,1,2.49,2025-08-08
ORD00208,Toothpaste,Personal Care,1,3.29,2025-08-08
ORD00209,Avocado,Produce,1,1.29,2025-07-29
ORD00209,Toilet Paper,Personal Care,2,8.99,2025-07-29
ORD00209,Bottled Water,Beverages,1,4.49,2025-07-29
ORD00209,Shredded Cheese,Dairy,2,4.29,2025-07-29
ORD00209,Shampoo,Personal Care,1,5.99,2025-07-29
ORD00209,Apples,Produce,2,3.99,2025-07-29
ORD00209,Soap,Personal Care,1,2.99,2025-07-29
ORD00210,Toilet Paper,Personal Care,1,8.99,2025-12-01
ORD00210,Bananas,Produce,2,1.79,2025-12-01
ORD00210,Shampoo,Personal Care,1,5.99,2025-12-01
ORD00210,Soap,Personal Care,1,2.99,2025-12-01
ORD00210,Lettuce,Produce,1,2.29,2025-12-01
ORD00211,Bottled Water,Beverages,1,4.49,2025-08-25
ORD00211,Coffee Beans,Beverages,2,8.99,2025-08-25
ORD00211,Orange Juice,Beverages,2,4.49,2025-08-25
ORD00212,Avocado,Produce,1,1.29,2025-08-20
ORD00212,Baby Food,Baby,1,4.99,2025-08-20
ORD00213,Marinara Sauce,Pasta,2,3.49,2025-10-22
ORD00213,Spaghetti,Pasta,2,1.79,2025-10-22
ORD00213,Parmesan Cheese,Pasta,1,4.99,2025-10-22
ORD00213,Ground Beef,Meat,3,6.49,2025-10-22
ORD00214,Bananas,Produce,1,1.79,2025-11-18
ORD00214,Baby Formula,Baby,1,22.99,2025-11-18
ORD00214,Tomatoes,Produce,3,2.99,2025-11-18
ORD00214,Lettuce,Produce,1,2.29,2025-11-18
ORD00215,Tortillas,Mexican,2,2.99,2025-10-02
ORD00215,toilet paper,Personal Care,1,8.99,2025-10-02
ORD00215,Shredded Cheese,Dairy,1,4.29,2025-10-02
ORD00216,Creamer,Breakfast,1,3.29,2025-02-23
ORD00216,Orange Juice,Beverages,2,4.49,2025-02-23
ORD00216,Milk,Breakfast,3,3.19,2025-02-23
ORD00216,Coffee Beans,Beverages,1,8.99,2025-02-23
ORD00216,Bacon,Breakfast,1,5.99,2025-02-23
ORD00216,Bread,Breakfast,1,2.99,2025-02-23
ORD00217,apples,Produce,1,3.99,2025-12-21
ORD00218,Paper Towels,Cleaning,1,5.49,2025-07-23
ORD00218,Dish Soap,Cleaning,1,3.29,2025-07-23
ORD00218,Laundry Detergent,Cleaning,1,8.99,2025-07-23
ORD00219,Bananas,Produce,1,1.79,2025-11-06
ORD00219,Apples,Produce,2,3.99,2025-11-06
ORD00219,Baby Formula,Baby,1,22.99,2025-11-06
ORD00219,Orange Juice,Beverages,1,4.49,2025-11-06
ORD00220,Lettuce,Produce,2,2.29,2025-08-02
ORD00221,Coffee Beans,Beverages,3,8.99,2025-12-17
ORD00221,Soda,Beverages,2,4.99,2025-12-17
ORD00222,Baby Food,Baby,1,4.99,2025-07-06
ORD00222,Soda,Beverages,1,4.99,2025-07-06
ORD00222,orange juice,Beverages,3,4.49,2025-07-06
ORD00223,Orange Juice,Beverages,1,4.49,2025-12-12
ORD00223,Eggs,Breakfast,2,3.49,2025-12-12
ORD00223,Soap,Personal Care,1,2.99,2025-12-12
ORD00223,Bacon,Breakfast,2,5.99,2025-12-12
ORD00223,Bread,Breakfast,1,2.99,2025-12-12
ORD00224,Baby Wipes,Baby,1,6.99,2025-01-15
ORD00224,Diapers,Baby,1,19.99,2025-01-15
ORD00224,Ketchup,Condiments,1,2.99,2025-01-15
ORD00225,Eggs,Breakfast,1,3.49,2025-08-17
ORD00225,Bananas,Produce,2,1.79,2025-08-17
ORD00225,Cereal,Breakfast,1,4.29,2025-08-17
ORD00225,Milk,Breakfast,1,3.19,2025-08-17
ORD00225,Coffee Filters,Breakfast,2,2.49,2025-08-17
ORD00225,coffee beans,Beverages,1,8.99,2025-08-17
ORD00225,Bacon,Breakfast,1,5.99,2025-08-17
ORD00225,Bread,Breakfast,2,2.99,2025-08-17
ORD00226,Salsa,Mexican,2,3.49,2025-06-01
ORD00227,Bottled Water,Beverages,1,4.49,2025-12-20
ORD00227,Laundry Detergent,Cleaning,1,8.99,2025-12-20
ORD00227,Apples,Produce,2,3.99,2025-12-20
ORD00227,Lettuce,Produce,1,2.29,2025-12-20
ORD00228,Dish Soap,Cleaning,1,3.29,2025-10-22
ORD00228,Laundry Detergent,Cleaning,1,8.99,2025-10-22
ORD00229,Pretzels,Snacks,1,3.49,2025-11-26
ORD00229,Soda,Beverages,1,4.99,2025-11-26
ORD00229,Potato Chips,Snacks,1,3.99,2025-11-26
ORD00230,Coffee Filters,Breakfast,1,2.49,2025-08-27
ORD00230,Eggs,Breakfast,1,3.49,2025-08-27
ORD00230,Orange Juice,Beverages,1,4.49,2025-08-27
ORD00231,Pretzels,Snacks,2,3.49,2025-05-22
ORD00231,Soda,Beverages,2,4.99,2025-05-22
ORD00231,Potato Chips,Snacks,1,3.99,2025-05-22
ORD00232,Parmesan Cheese,Pasta,1,4.99,2025-08-29
ORD00232,Garlic Bread,Pasta,1,3.29,2025-08-29
ORD00233,Bottled Water,Beverages,2,4.49,2025-09-27
ORD00233,Coffee Beans,Beverages,1,8.99,2025-09-27
ORD00233,Charcoal,Outdoor,1,7.99,2025-09-27
ORD00234,Marinara Sauce,Pasta,1,3.49,2025-05-22
ORD00234,Eggs,Breakfast,1,3.49,2025-05-22
ORD00234,Ground Beef,Meat,1,6.49,2025-05-22
ORD00235,Avocado,Produce,1,1.29,2025-02-04
ORD00235,Tortillas,Mexican,1,2.99,2025-02-04
ORD00235,Salsa,Mexican,1,3.49,2025-02-04
ORD00235,Shredded Cheese,Dairy,2,4.29,2025-02-04
ORD00236,Salsa,Mexican,1,3.49,2025-11-19
ORD00236,Lime,Produce,1,0.59,2025-11-19
ORD00236,Shredded Cheese,Dairy,1,4.29,2025-11-19
ORD00236,Tortillas,Mexican,1,2.99,2025-11-19
ORD00236,Ground Beef,Meat,1,6.49,2025-11-19
ORD00237,Paper Towels,Cleaning,2,5.49,2025-11-26
ORD00237,Bananas,Produce,1,1.79,2025-11-26
ORD00237,Dish Soap,Cleaning,1,3.29,2025-11-26
ORD00237,Sponges,Cleaning,1,2.49,2025-11-26
ORD00238,Paper Towels,Cleaning,1,5.49,2025-05-05
ORD00238,Dish Soap,Cleaning,2,3.29,2025-05-05
ORD00238,sponges,Cleaning,3,2.49,2025-05-05
ORD00239,Burger Buns,Bakery,1,2.79,2025-09-01
ORD00239,Charcoal,Outdoor,3,7.99,2025-09-01
ORD00239,Ground Beef,Meat,1,6.49,2025-09-01
ORD00240,Soda,Beverages,1,4.99,2025-03-25
ORD00241,Baby Wipes,Baby,1,6.99,2025-12-20
ORD00241,Diapers,Baby,1,19.99,2025-12-20
ORD00242,Orange Juice,Beverages,1,4.49,2025-06-05
ORD00242,Milk,Breakfast,1,3.19,2025-06-05
ORD00242,Baby Food,Baby,1,4.99,2025-06-05
ORD00242,Coffee Beans,Beverages,1,8.99,2025-06-05
ORD00242,Bacon,Breakfast,2,5.99,2025-06-05
ORD00242,Bread,Breakfast,1,2.99,2025-06-05
ORD00243,Toilet Paper,Personal Care,1,8.99,2025-01-08
ORD00244,Bananas,Produce,2,1.79,2025-11-23
ORD00244,Tomatoes,Produce,1,2.99,2025-11-23
ORD00245,Soap,Personal Care,1,2.99,2025-06-03
ORD00245,Toothpaste,Personal Care,2,3.29,2025-06-03
ORD00245,Shampoo,Personal Care,1,5.99,2025-06-03
ORD00246,Pretzels,Snacks,1,3.49,2025-07-07
ORD00246,Candy,Snacks,1,2.49,2025-07-07
ORD00247,Soda,Beverages,2,4.99,2025-11-12
ORD00247,Candy,Snacks,1,2.49,2025-11-12
ORD00248,Mustard,Condiments,3,2.29,2025-06-03
ORD00248,Soap,Personal Care,1,2.99,2025-06-03
ORD00248,Toilet Paper,Personal Care,1,8.99,2025-06-03
ORD00249,Creamer,Breakfast,2,3.29,2025-07-03
ORD00249,Ketchup,Condiments,1,2.99,2025-07-03
ORD00249,Burger Buns,Bakery,1,2.79,2025-07-03
ORD00249,Potato Chips,Snacks,1,3.99,2025-07-03
ORD00249,Ground Beef,Meat,1,6.49,2025-07-03
ORD00250,Marinara Sauce,Pasta,1,3.49,2025-05-25
